erro, temperatura atual, integral
-1.62, 302.77, 183.44
-1.62, 302.77, 183.27
-1.62, 302.77, 183.11
-1.62, 302.77, 182.95
-1.62, 302.77, 182.78
-1.62, 302.77, 182.62
-1.62, 302.77, 182.45
-1.62, 302.77, 182.29
-1.62, 302.77, 182.13
-1.62, 302.77, 181.96
-1.62, 302.77, 181.8
-1.62, 302.77, 181.63
-1.62, 302.77, 181.47
-1.62, 302.77, 181.31
-1.62, 302.77, 181.14
-1.62, 302.77, 180.98
-1.62, 302.77, 180.81
-1.62, 302.77, 180.65
-1.62, 302.77, 180.48
-1.62, 302.77, 180.32
-1.62, 302.77, 180.16
-1.62, 302.77, 179.99
-1.62, 302.77, 179.83
-1.62, 302.77, 179.66
-1.53, 302.68, 179.5
-1.62, 302.77, 179.34
-1.62, 302.77, 179.18
-1.62, 302.77, 179.01
-1.62, 302.77, 178.85
-1.62, 302.77, 178.69
-1.62, 302.77, 178.52
-1.62, 302.77, 178.36
-1.62, 302.77, 178.19
-1.62, 302.77, 178.03
-1.62, 302.77, 177.87
-1.62, 302.77, 177.7
-1.62, 302.77, 177.54
-1.43, 302.58, 177.38
-1.62, 302.77, 177.23
-1.62, 302.77, 177.06
-1.62, 302.77, 176.9
-1.62, 302.77, 176.74
-1.62, 302.77, 176.57
-1.62, 302.77, 176.41
-1.62, 302.77, 176.24
-1.62, 302.77, 176.08
-1.62, 302.77, 175.92
-1.53, 302.68, 175.76
-1.62, 302.77, 175.6
-1.62, 302.77, 175.43
-1.62, 302.77, 175.27
-1.62, 302.77, 175.11
-1.62, 302.77, 174.94
-1.62, 302.77, 174.78
-1.53, 302.68, 174.62
-1.53, 302.68, 174.46
-1.53, 302.68, 174.31
-1.53, 302.68, 174.15
-1.62, 302.77, 173.99
-1.62, 302.77, 173.83
-1.62, 302.77, 173.67
-1.62, 302.77, 173.5
-1.62, 302.77, 173.34
-1.62, 302.77, 173.17
-1.53, 302.68, 173.01
-1.53, 302.68, 172.86
-1.53, 302.68, 172.7
-1.53, 302.68, 172.55
-1.62, 302.77, 172.39
-1.62, 302.77, 172.22
-1.62, 302.77, 172.06
-1.62, 302.77, 171.9
-1.53, 302.68, 171.74
-1.53, 302.68, 171.58
-1.53, 302.68, 171.43
-1.53, 302.68, 171.27
-1.53, 302.68, 171.12
-1.53, 302.68, 170.96
-1.62, 302.77, 170.8
-1.62, 302.77, 170.64
-1.62, 302.77, 170.48
-1.53, 302.68, 170.32
-1.53, 302.68, 170.16
-1.53, 302.68, 170.01
-1.62, 302.77, 169.85
-1.53, 302.68, 169.69
-1.53, 302.68, 169.53
-1.62, 302.77, 169.37
-1.62, 302.77, 169.21
-1.62, 302.77, 169.05
-1.62, 302.77, 168.88
-1.62, 302.77, 168.72
-1.62, 302.77, 168.55
-1.62, 302.77, 168.39
-1.53, 302.68, 168.23
-1.62, 302.77, 168.07
-1.53, 302.68, 167.91
-1.62, 302.77, 167.75
-1.62, 302.77, 167.59
-1.62, 302.77, 167.42
-1.62, 302.77, 167.26
-1.62, 302.77, 167.09
-1.53, 302.68, 166.93
-1.53, 302.68, 166.78
-1.62, 302.77, 166.62
-1.53, 302.68, 166.46
-1.62, 302.77, 166.3
-1.62, 302.77, 166.14
-1.62, 302.77, 165.97
-1.62, 302.77, 165.81
-1.62, 302.77, 165.64
-1.53, 302.68, 165.48
-1.62, 302.77, 165.33
-1.62, 302.77, 165.16
-1.53, 302.68, 165.0
-1.62, 302.77, 164.84
-1.62, 302.77, 164.67
-1.62, 302.77, 164.51
-1.62, 302.77, 164.35
-1.62, 302.77, 164.18
-1.62, 302.77, 164.02
-1.62, 302.77, 163.85
-1.62, 302.77, 163.69
-1.53, 302.68, 163.53
-1.53, 302.68, 163.38
-1.62, 302.77, 163.22
-1.62, 302.77, 163.05
-1.62, 302.77, 162.89
-1.62, 302.77, 162.72
-1.62, 302.77, 162.56
-1.62, 302.77, 162.39
-1.62, 302.77, 162.23
-1.62, 302.77, 162.07
-1.62, 302.77, 161.9
-1.53, 302.68, 161.74
-1.53, 302.68, 161.59
-1.62, 302.77, 161.43
-1.62, 302.77, 161.26
-1.62, 302.77, 161.1
-1.62, 302.77, 160.93
-1.62, 302.77, 160.77
-1.62, 302.77, 160.61
-1.62, 302.77, 160.44
-1.53, 302.68, 160.28
-1.53, 302.68, 160.13
-1.62, 302.77, 159.97
-1.62, 302.77, 159.81
-1.53, 302.68, 159.64
-1.62, 302.77, 159.49
-1.62, 302.77, 159.32
-1.62, 302.77, 159.16
-1.53, 302.68, 159.0
-1.62, 302.77, 158.84
-1.62, 302.77, 158.68
-1.62, 302.77, 158.51
-1.53, 302.68, 158.35
-1.62, 302.77, 158.19
-1.62, 302.77, 158.03
-1.62, 302.77, 157.86
-1.62, 302.77, 157.7
-1.62, 302.77, 157.53
-1.62, 302.77, 157.37
-1.62, 302.77, 157.21
-1.62, 302.77, 157.04
-1.62, 302.77, 156.88
-1.62, 302.77, 156.71
-1.53, 302.68, 156.55
-1.62, 302.77, 156.4
-1.62, 302.77, 156.23
-1.62, 302.77, 156.07
-1.62, 302.77, 155.9
-1.62, 302.77, 155.74
-1.62, 302.77, 155.58
-1.62, 302.77, 155.41
-1.62, 302.77, 155.25
-1.62, 302.77, 155.08
-1.62, 302.77, 154.92
-1.62, 302.77, 154.75
-1.62, 302.77, 154.59
-1.62, 302.77, 154.42
-1.62, 302.77, 154.26
-1.62, 302.77, 154.09
-1.62, 302.77, 153.93
-1.62, 302.77, 153.77
-1.53, 302.68, 153.61
-1.62, 302.77, 153.45
-1.62, 302.77, 153.28
-1.62, 302.77, 153.12
-1.62, 302.77, 152.96
-1.62, 302.77, 152.79
-1.62, 302.77, 152.63
-1.62, 302.77, 152.46
-1.62, 302.77, 152.3
-1.62, 302.77, 152.13
-1.62, 302.77, 151.97
-1.62, 302.77, 151.81
-1.62, 302.77, 151.64
-1.62, 302.77, 151.48
-1.62, 302.77, 151.31
-1.62, 302.77, 151.15
-1.62, 302.77, 150.98
-1.62, 302.77, 150.82
-1.62, 302.77, 150.66
-1.62, 302.77, 150.49
-1.62, 302.77, 150.33
-1.62, 302.77, 150.16
-1.62, 302.77, 150.0
-1.53, 302.68, 149.84
-1.62, 302.77, 149.68
-1.62, 302.77, 149.52
-1.62, 302.77, 149.35
-1.62, 302.77, 149.19
-1.62, 302.77, 149.02
-1.62, 302.77, 148.86
-1.62, 302.77, 148.7
-1.62, 302.77, 148.53
-1.62, 302.77, 148.37
-1.62, 302.77, 148.2
-1.62, 302.77, 148.04
-1.62, 302.77, 147.88
-1.62, 302.77, 147.71
-1.62, 302.77, 147.55
-1.62, 302.77, 147.38
-1.62, 302.77, 147.22
-1.62, 302.77, 147.05
-1.62, 302.77, 146.89
-1.62, 302.77, 146.73
-1.62, 302.77, 146.56
-1.62, 302.77, 146.4
-1.62, 302.77, 146.23
-1.62, 302.77, 146.07
-1.62, 302.77, 145.9
-1.62, 302.77, 145.74
-1.62, 302.77, 145.58
-1.62, 302.77, 145.41
-1.62, 302.77, 145.25
-1.62, 302.77, 145.08
-1.62, 302.77, 144.92
-1.62, 302.77, 144.75
-1.62, 302.77, 144.59
-1.62, 302.77, 144.43
-1.62, 302.77, 144.26
-1.62, 302.77, 144.1
-1.62, 302.77, 143.94
-1.62, 302.77, 143.77
-1.62, 302.77, 143.61
-1.62, 302.77, 143.44
-1.62, 302.77, 143.28
-1.62, 302.77, 143.11
-1.62, 302.77, 142.95
-1.62, 302.77, 142.79
-1.62, 302.77, 142.62
-1.62, 302.77, 142.46
-1.62, 302.77, 142.29
-1.62, 302.77, 142.13
-1.62, 302.77, 141.96
-1.62, 302.77, 141.8
-1.62, 302.77, 141.64
-1.62, 302.77, 141.47
-1.62, 302.77, 141.31
-1.62, 302.77, 141.14
-1.62, 302.77, 140.98
-1.62, 302.77, 140.81
-1.62, 302.77, 140.65
-1.62, 302.77, 140.49
-1.62, 302.77, 140.32
-1.62, 302.77, 140.16
-1.62, 302.77, 140.0
-1.62, 302.77, 139.83
-1.62, 302.77, 139.67
-1.62, 302.77, 139.5
-1.62, 302.77, 139.34
-1.62, 302.77, 139.17
-1.62, 302.77, 139.01
-1.53, 302.68, 138.85
-1.62, 302.77, 138.69
-1.62, 302.77, 138.53
-1.62, 302.77, 138.36
-1.62, 302.77, 138.2
-1.62, 302.77, 138.03
-1.62, 302.77, 137.87
-1.62, 302.77, 137.71
-1.62, 302.77, 137.54
-1.62, 302.77, 137.38
-1.62, 302.77, 137.21
-1.62, 302.77, 137.05
-1.62, 302.77, 136.88
-1.53, 302.68, 136.73
-1.62, 302.77, 136.56
-1.62, 302.77, 136.4
-1.62, 302.77, 136.24
-1.62, 302.77, 136.07
-1.62, 302.77, 135.91
-1.62, 302.77, 135.74
-1.62, 302.77, 135.58
-1.62, 302.77, 135.42
-1.53, 302.68, 135.25
-1.62, 302.77, 135.1
-1.62, 302.77, 134.93
-1.53, 302.68, 134.77
-1.62, 302.77, 134.61
-1.62, 302.77, 134.45
-1.62, 302.77, 134.28
-1.53, 302.68, 134.12
-1.62, 302.77, 133.96
-1.53, 302.68, 133.81
-1.53, 302.68, 133.65
-1.53, 302.68, 133.5
-1.53, 302.68, 133.34
-1.62, 302.77, 133.18
-1.53, 302.68, 133.02
-1.62, 302.77, 132.86
-1.62, 302.77, 132.7
-1.62, 302.77, 132.53
-1.53, 302.68, 132.37
-1.53, 302.68, 132.22
-1.62, 302.77, 132.06
-1.53, 302.68, 131.9
-1.62, 302.77, 131.74
-1.53, 302.68, 131.58
-1.62, 302.77, 131.42
-1.62, 302.77, 131.26
-1.62, 302.77, 131.09
-1.62, 302.77, 130.93
-1.62, 302.77, 130.76
-1.62, 302.77, 130.6
-1.53, 302.68, 130.44
-1.53, 302.68, 130.29
-1.53, 302.68, 130.13
-1.53, 302.68, 129.98
-1.53, 302.68, 129.82
-1.62, 302.77, 129.66
-1.62, 302.77, 129.5
-1.62, 302.77, 129.33
-1.53, 302.68, 129.17
-1.53, 302.68, 129.02
-1.62, 302.77, 128.86
-1.53, 302.68, 128.7
-1.53, 302.68, 128.54
-1.53, 302.68, 128.39
-1.62, 302.77, 128.23
-1.62, 302.77, 128.07
-1.53, 302.68, 127.91
-1.62, 302.77, 127.75
-1.62, 302.77, 127.58
-1.62, 302.77, 127.42
-1.53, 302.68, 127.26
-1.53, 302.68, 127.1
-1.53, 302.68, 126.95
-1.53, 302.68, 126.79
-1.53, 302.68, 126.64
-1.53, 302.68, 126.48
-1.62, 302.77, 126.33
-1.62, 302.77, 126.16
-1.53, 302.68, 126.0
-1.53, 302.68, 125.85
-1.53, 302.68, 125.69
-1.53, 302.68, 125.53
-1.53, 302.68, 125.38
-1.53, 302.68, 125.23
-1.53, 302.68, 125.07
-1.53, 302.68, 124.92
-1.62, 302.77, 124.76
-1.62, 302.77, 124.59
-1.62, 302.77, 124.43
-1.53, 302.68, 124.27
-1.53, 302.68, 124.11
-1.53, 302.68, 123.96
-1.53, 302.68, 123.8
-1.53, 302.68, 123.65
-1.53, 302.68, 123.49
-1.53, 302.68, 123.34
-1.53, 302.68, 123.18
-1.62, 302.77, 123.03
-1.62, 302.77, 122.86
-1.53, 302.68, 122.7
-1.62, 302.77, 122.54
-1.62, 302.77, 122.38
-1.53, 302.68, 122.22
-1.53, 302.68, 122.06
-1.53, 302.68, 121.91
-1.62, 302.77, 121.75
-1.62, 302.77, 121.58
-1.62, 302.77, 121.42
-1.62, 302.77, 121.26
-1.62, 302.77, 121.09
-1.62, 302.77, 120.93
-1.62, 302.77, 120.76
-1.53, 302.68, 120.6
-1.53, 302.68, 120.45
-1.53, 302.68, 120.29
-1.53, 302.68, 120.14
-1.53, 302.68, 119.98
-1.62, 302.77, 119.83
-1.53, 302.68, 119.67
-1.62, 302.77, 119.5
-1.53, 302.68, 119.35
-1.53, 302.68, 119.19
-1.53, 302.68, 119.03
-1.53, 302.68, 118.88
-1.53, 302.68, 118.73
-1.53, 302.68, 118.57
-1.53, 302.68, 118.42
-1.53, 302.68, 118.26
-1.53, 302.68, 118.11
-1.53, 302.68, 117.95
-1.53, 302.68, 117.8
-1.53, 302.68, 117.64
-1.53, 302.68, 117.49
-1.53, 302.68, 117.33
-1.53, 302.68, 117.18
-1.53, 302.68, 117.02
-1.53, 302.68, 116.87
-1.53, 302.68, 116.71
-1.53, 302.68, 116.56
-1.53, 302.68, 116.4
-1.53, 302.68, 116.25
-1.53, 302.68, 116.09
-1.53, 302.68, 115.94
-1.53, 302.68, 115.78
-1.53, 302.68, 115.63
-1.53, 302.68, 115.47
-1.53, 302.68, 115.32
-1.53, 302.68, 115.16
-1.53, 302.68, 115.01
-1.53, 302.68, 114.85
-1.53, 302.68, 114.7
-1.53, 302.68, 114.54
-1.53, 302.68, 114.39
-1.53, 302.68, 114.23
-1.53, 302.68, 114.08
-1.53, 302.68, 113.92
-1.53, 302.68, 113.77
-1.53, 302.68, 113.61
-1.53, 302.68, 113.46
-1.53, 302.68, 113.3
-1.53, 302.68, 113.15
-1.53, 302.68, 112.99
-1.53, 302.68, 112.84
-1.53, 302.68, 112.68
-1.53, 302.68, 112.53
-1.53, 302.68, 112.38
-1.53, 302.68, 112.22
-1.53, 302.68, 112.06
-1.53, 302.68, 111.91
-1.53, 302.68, 111.75
-1.53, 302.68, 111.6
-1.53, 302.68, 111.44
-1.53, 302.68, 111.29
-1.53, 302.68, 111.14
-1.53, 302.68, 110.98
-1.53, 302.68, 110.83
-1.53, 302.68, 110.67
-1.53, 302.68, 110.52
-1.53, 302.68, 110.36
-1.53, 302.68, 110.21
-1.53, 302.68, 110.05
-1.53, 302.68, 109.9
-1.53, 302.68, 109.74
-1.53, 302.68, 109.59
-1.53, 302.68, 109.43
-1.53, 302.68, 109.28
-1.53, 302.68, 109.12
-1.53, 302.68, 108.97
-1.53, 302.68, 108.81
-1.53, 302.68, 108.66
-1.53, 302.68, 108.5
-1.53, 302.68, 108.35
-1.53, 302.68, 108.19
-1.53, 302.68, 108.04
-1.53, 302.68, 107.88
-1.53, 302.68, 107.73
-1.53, 302.68, 107.57
-1.53, 302.68, 107.42
-1.53, 302.68, 107.26
-1.53, 302.68, 107.11
-1.53, 302.68, 106.95
-1.53, 302.68, 106.8
-1.53, 302.68, 106.64
-1.53, 302.68, 106.49
-1.53, 302.68, 106.33
-1.53, 302.68, 106.18
-1.53, 302.68, 106.02
-1.53, 302.68, 105.87
-1.53, 302.68, 105.71
-1.53, 302.68, 105.56
-1.53, 302.68, 105.4
-1.53, 302.68, 105.25
-1.53, 302.68, 105.09
-1.53, 302.68, 104.94
-1.53, 302.68, 104.78
-1.53, 302.68, 104.63
-1.53, 302.68, 104.47
-1.53, 302.68, 104.32
-1.53, 302.68, 104.16
-1.53, 302.68, 104.01
-1.53, 302.68, 103.85
-1.53, 302.68, 103.7
-1.53, 302.68, 103.54
-1.53, 302.68, 103.39
-1.53, 302.68, 103.24
-1.53, 302.68, 103.08
-1.43, 302.58, 102.93
-1.53, 302.68, 102.78
-1.43, 302.58, 102.63
-1.53, 302.68, 102.48
-1.53, 302.68, 102.32
-1.53, 302.68, 102.17
-1.53, 302.68, 102.01
-1.53, 302.68, 101.86
-1.53, 302.68, 101.7
-1.53, 302.68, 101.55
-1.53, 302.68, 101.39
-1.43, 302.58, 101.24
-1.43, 302.58, 101.1
-1.43, 302.58, 100.95
-1.43, 302.58, 100.81
-1.53, 302.68, 100.66
-1.53, 302.68, 100.5
-1.53, 302.68, 100.35
-1.53, 302.68, 100.19
-1.53, 302.68, 100.04
-1.43, 302.58, 99.89
-1.43, 302.58, 99.74
-1.43, 302.58, 99.6
-1.53, 302.68, 99.45
-1.43, 302.58, 99.29
-1.43, 302.58, 99.15
-1.53, 302.68, 99.0
-1.53, 302.68, 98.84
-1.43, 302.58, 98.7
-1.43, 302.58, 98.55
-1.43, 302.58, 98.4
-1.43, 302.58, 98.26
-1.43, 302.58, 98.11
-1.43, 302.58, 97.97
-1.43, 302.58, 97.82
-1.43, 302.58, 97.68
-1.43, 302.58, 97.53
-1.43, 302.58, 97.39
-1.43, 302.58, 97.24
-1.43, 302.58, 97.09
-1.43, 302.58, 96.95
-1.43, 302.58, 96.8
-1.43, 302.58, 96.66
-1.43, 302.58, 96.51
-1.43, 302.58, 96.37
-1.43, 302.58, 96.22
-1.43, 302.58, 96.08
-1.43, 302.58, 95.93
-1.43, 302.58, 95.79
-1.43, 302.58, 95.64
-1.43, 302.58, 95.5
-1.43, 302.58, 95.35
-1.43, 302.58, 95.2
-1.43, 302.58, 95.06
-1.43, 302.58, 94.91
-1.43, 302.58, 94.77
-1.43, 302.58, 94.62
-1.43, 302.58, 94.48
-1.43, 302.58, 94.33
-1.43, 302.58, 94.18
-1.43, 302.58, 94.04
-1.43, 302.58, 93.89
-1.43, 302.58, 93.75
-1.43, 302.58, 93.6
-1.43, 302.58, 93.46
-1.43, 302.58, 93.31
-1.43, 302.58, 93.16
-1.43, 302.58, 93.02
-1.43, 302.58, 92.87
-1.43, 302.58, 92.73
-1.43, 302.58, 92.58
-1.43, 302.58, 92.44
-1.43, 302.58, 92.29
-1.43, 302.58, 92.14
-1.43, 302.58, 92.0
-1.43, 302.58, 91.85
-1.43, 302.58, 91.71
-1.43, 302.58, 91.56
-1.43, 302.58, 91.42
-1.43, 302.58, 91.27
-1.43, 302.58, 91.13
-1.43, 302.58, 90.98
-1.43, 302.58, 90.84
-1.43, 302.58, 90.69
-1.43, 302.58, 90.55
-1.43, 302.58, 90.4
-1.43, 302.58, 90.25
-1.43, 302.58, 90.11
-1.43, 302.58, 89.96
-1.43, 302.58, 89.82
-1.43, 302.58, 89.67
-1.43, 302.58, 89.53
-1.43, 302.58, 89.38
-1.43, 302.58, 89.24
-1.43, 302.58, 89.09
-1.43, 302.58, 88.95
-1.43, 302.58, 88.8
-1.43, 302.58, 88.65
-1.43, 302.58, 88.51
-1.43, 302.58, 88.36
-1.43, 302.58, 88.22
-1.43, 302.58, 88.08
-1.43, 302.58, 87.93
-1.43, 302.58, 87.78
-1.43, 302.58, 87.64
-1.43, 302.58, 87.49
-1.43, 302.58, 87.35
-1.43, 302.58, 87.2
-1.43, 302.58, 87.06
-1.43, 302.58, 86.91
-1.43, 302.58, 86.77
-1.43, 302.58, 86.62
-1.43, 302.58, 86.47
-1.43, 302.58, 86.33
-1.43, 302.58, 86.18
-1.43, 302.58, 86.04
-1.43, 302.58, 85.89
-1.43, 302.58, 85.75
-1.43, 302.58, 85.6
-1.43, 302.58, 85.45
-1.43, 302.58, 85.31
-1.43, 302.58, 85.16
-1.43, 302.58, 85.02
-1.43, 302.58, 84.87
-1.43, 302.58, 84.73
-1.43, 302.58, 84.58
-1.43, 302.58, 84.43
-1.43, 302.58, 84.29
-1.34, 302.49, 84.15
-1.43, 302.58, 84.01
-1.43, 302.58, 83.86
-1.43, 302.58, 83.72
-1.43, 302.58, 83.57
-1.43, 302.58, 83.43
-1.43, 302.58, 83.28
-1.34, 302.49, 83.14
-1.43, 302.58, 83.0
-1.43, 302.58, 82.85
-1.43, 302.58, 82.71
-1.43, 302.58, 82.56
-1.43, 302.58, 82.42
-1.43, 302.58, 82.27
-1.43, 302.58, 82.13
-1.43, 302.58, 81.98
-1.43, 302.58, 81.84
-1.43, 302.58, 81.69
-1.43, 302.58, 81.55
-1.43, 302.58, 81.4
-1.43, 302.58, 81.25
-1.43, 302.58, 81.11
-1.43, 302.58, 80.96
-1.43, 302.58, 80.82
-1.43, 302.58, 80.67
-1.43, 302.58, 80.53
-1.43, 302.58, 80.38
-1.43, 302.58, 80.24
-1.43, 302.58, 80.09
-1.43, 302.58, 79.94
-1.43, 302.58, 79.8
-1.43, 302.58, 79.66
-1.43, 302.58, 79.51
-1.43, 302.58, 79.36
-1.43, 302.58, 79.22
-1.43, 302.58, 79.07
-1.43, 302.58, 78.93
-1.43, 302.58, 78.78
-1.43, 302.58, 78.64
-1.34, 302.49, 78.5
-1.43, 302.58, 78.35
-1.34, 302.49, 78.21
-1.34, 302.49, 78.08
-1.34, 302.49, 77.94
-1.34, 302.49, 77.81
-1.43, 302.58, 77.66
-1.34, 302.49, 77.52
-1.43, 302.58, 77.38
-1.43, 302.58, 77.24
-1.34, 302.49, 77.1
-1.34, 302.49, 76.96
-1.34, 302.49, 76.82
-1.34, 302.49, 76.69
-1.34, 302.49, 76.55
-1.43, 302.58, 76.41
-1.43, 302.58, 76.27
-1.34, 302.49, 76.13
-1.43, 302.58, 75.99
-1.34, 302.49, 75.84
-1.34, 302.49, 75.71
-1.34, 302.49, 75.57
-1.34, 302.49, 75.43
-1.34, 302.49, 75.3
-1.34, 302.49, 75.16
-1.34, 302.49, 75.02
-1.34, 302.49, 74.89
-1.43, 302.58, 74.75
-1.43, 302.58, 74.6
-1.34, 302.49, 74.46
-1.34, 302.49, 74.32
-1.34, 302.49, 74.19
-1.34, 302.49, 74.05
-1.34, 302.49, 73.92
-1.34, 302.49, 73.78
-1.34, 302.49, 73.64
-1.34, 302.49, 73.51
-1.34, 302.49, 73.37
-1.34, 302.49, 73.23
-1.34, 302.49, 73.1
-1.43, 302.58, 72.96
-1.34, 302.49, 72.82
-1.34, 302.49, 72.68
-1.34, 302.49, 72.54
-1.34, 302.49, 72.41
-1.34, 302.49, 72.27
-1.34, 302.49, 72.13
-1.34, 302.49, 72.0
-1.34, 302.49, 71.86
-1.34, 302.49, 71.73
-1.34, 302.49, 71.59
-1.34, 302.49, 71.45
-1.34, 302.49, 71.32
-1.34, 302.49, 71.18
-1.34, 302.49, 71.04
-1.34, 302.49, 70.91
-1.34, 302.49, 70.77
-1.34, 302.49, 70.63
-1.34, 302.49, 70.5
-1.34, 302.49, 70.36
-1.34, 302.49, 70.23
-1.34, 302.49, 70.09
-1.34, 302.49, 69.95
-1.34, 302.49, 69.82
-1.34, 302.49, 69.68
-1.34, 302.49, 69.54
-1.34, 302.49, 69.41
-1.34, 302.49, 69.27
-1.34, 302.49, 69.14
-1.34, 302.49, 69.0
-1.34, 302.49, 68.86
-1.34, 302.49, 68.73
-1.34, 302.49, 68.59
-1.34, 302.49, 68.46
-1.34, 302.49, 68.32
-1.34, 302.49, 68.18
-1.34, 302.49, 68.05
-1.34, 302.49, 67.91
-1.34, 302.49, 67.77
-1.34, 302.49, 67.64
-1.34, 302.49, 67.5
-1.34, 302.49, 67.37
-1.34, 302.49, 67.23
-1.34, 302.49, 67.09
-1.34, 302.49, 66.96
-1.34, 302.49, 66.82
-1.34, 302.49, 66.69
-1.34, 302.49, 66.55
-1.34, 302.49, 66.41
-1.34, 302.49, 66.28
-1.25, 302.4, 66.14
-1.34, 302.49, 66.01
-1.34, 302.49, 65.88
-1.25, 302.4, 65.75
-1.34, 302.49, 65.61
-1.34, 302.49, 65.48
-1.25, 302.4, 65.35
-1.25, 302.4, 65.22
-1.25, 302.4, 65.09
-1.25, 302.4, 64.96
-1.34, 302.49, 64.83
-1.34, 302.49, 64.7
-1.34, 302.49, 64.56
-1.34, 302.49, 64.42
-1.34, 302.49, 64.29
-1.34, 302.49, 64.15
-1.25, 302.4, 64.02
-1.25, 302.4, 63.89
-1.25, 302.4, 63.77
-1.25, 302.4, 63.64
-1.25, 302.4, 63.51
-1.25, 302.4, 63.39
-1.25, 302.4, 63.26
-1.34, 302.49, 63.13
-1.34, 302.49, 62.99
-1.25, 302.4, 62.86
-1.25, 302.4, 62.73
-1.25, 302.4, 62.61
-1.25, 302.4, 62.48
-1.25, 302.4, 62.35
-1.25, 302.4, 62.23
-1.25, 302.4, 62.1
-1.25, 302.4, 61.97
-1.34, 302.49, 61.84
-1.34, 302.49, 61.7
-1.34, 302.49, 61.57
-1.25, 302.4, 61.44
-1.25, 302.4, 61.31
-1.25, 302.4, 61.18
-1.25, 302.4, 61.06
-1.25, 302.4, 60.93
-1.25, 302.4, 60.8
-1.25, 302.4, 60.67
-1.25, 302.4, 60.55
-1.34, 302.49, 60.42
-1.34, 302.49, 60.28
-1.25, 302.4, 60.15
-1.25, 302.4, 60.02
-1.25, 302.4, 59.9
-1.25, 302.4, 59.77
-1.25, 302.4, 59.64
-1.25, 302.4, 59.51
-1.25, 302.4, 59.39
-1.34, 302.49, 59.26
-1.25, 302.4, 59.13
-1.25, 302.4, 59.0
-1.25, 302.4, 58.87
-1.25, 302.4, 58.74
-1.25, 302.4, 58.62
-1.25, 302.4, 58.49
-1.25, 302.4, 58.36
-1.25, 302.4, 58.24
-1.25, 302.4, 58.11
-1.25, 302.4, 57.98
-1.25, 302.4, 57.86
-1.34, 302.49, 57.72
-1.25, 302.4, 57.59
-1.25, 302.4, 57.47
-1.25, 302.4, 57.34
-1.25, 302.4, 57.21
-1.25, 302.4, 57.08
-1.25, 302.4, 56.96
-1.25, 302.4, 56.83
-1.25, 302.4, 56.7
-1.25, 302.4, 56.58
-1.25, 302.4, 56.45
-1.25, 302.4, 56.32
-1.25, 302.4, 56.2
-1.25, 302.4, 56.07
-1.25, 302.4, 55.94
-1.25, 302.4, 55.82
-1.16, 302.31, 55.69
-1.16, 302.31, 55.58
-1.16, 302.31, 55.46
-1.25, 302.4, 55.34
-1.25, 302.4, 55.21
-1.25, 302.4, 55.08
-1.25, 302.4, 54.96
-1.25, 302.4, 54.83
-1.25, 302.4, 54.7
-1.25, 302.4, 54.58
-1.25, 302.4, 54.45
-1.16, 302.31, 54.33
-1.16, 302.31, 54.21
-1.25, 302.4, 54.09
-1.25, 302.4, 53.96
-1.25, 302.4, 53.83
-1.25, 302.4, 53.71
-1.25, 302.4, 53.58
-1.16, 302.31, 53.46
-1.25, 302.4, 53.34
-1.16, 302.31, 53.21
-1.16, 302.31, 53.09
-1.16, 302.31, 52.98
-1.16, 302.31, 52.86
-1.16, 302.31, 52.74
-1.25, 302.4, 52.62
-1.25, 302.4, 52.49
-1.25, 302.4, 52.36
-1.25, 302.4, 52.24
-1.25, 302.4, 52.11
-1.16, 302.31, 51.99
-1.16, 302.31, 51.87
-1.16, 302.31, 51.75
-1.16, 302.31, 51.63
-1.25, 302.4, 51.51
-1.25, 302.4, 51.38
-1.25, 302.4, 51.26
-1.25, 302.4, 51.13
-1.25, 302.4, 51.0
-1.16, 302.31, 50.88
-1.16, 302.31, 50.76
-1.16, 302.31, 50.64
-1.16, 302.31, 50.52
-1.16, 302.31, 50.41
-1.16, 302.31, 50.29
-1.16, 302.31, 50.17
-1.25, 302.4, 50.05
-1.16, 302.31, 49.93
-1.16, 302.31, 49.81
-1.16, 302.31, 49.69
-1.16, 302.31, 49.57
-1.16, 302.31, 49.45
-1.16, 302.31, 49.34
-1.16, 302.31, 49.22
-1.16, 302.31, 49.1
-1.16, 302.31, 48.98
-1.16, 302.31, 48.87
-1.16, 302.31, 48.75
-1.16, 302.31, 48.63
-1.16, 302.31, 48.51
-1.16, 302.31, 48.39
-1.16, 302.31, 48.28
-1.16, 302.31, 48.16
-1.16, 302.31, 48.04
-1.16, 302.31, 47.92
-1.16, 302.31, 47.8
-1.16, 302.31, 47.69
-1.16, 302.31, 47.57
-1.16, 302.31, 47.45
-1.16, 302.31, 47.33
-1.16, 302.31, 47.21
-1.16, 302.31, 47.1
-1.16, 302.31, 46.98
-1.16, 302.31, 46.86
-1.16, 302.31, 46.74
-1.16, 302.31, 46.63
-1.16, 302.31, 46.51
-1.16, 302.31, 46.39
-1.16, 302.31, 46.27
-1.16, 302.31, 46.15
-1.16, 302.31, 46.04
-1.16, 302.31, 45.92
-1.16, 302.31, 45.8
-1.16, 302.31, 45.68
-1.16, 302.31, 45.57
-1.16, 302.31, 45.45
-1.16, 302.31, 45.33
-1.16, 302.31, 45.21
-1.16, 302.31, 45.1
-1.16, 302.31, 44.98
-1.16, 302.31, 44.86
-1.16, 302.31, 44.74
